"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"25141842","CA HOTEL & LODGING ASSOCIATION","Uncoded","Uncoded","Uncoded",56.5217391304348,43.4782608695652,"#00001FAF","#00001FAF",4600
"25142246","CALIFORNIA PERMANENTE MEDICAL GROUPS","Health Services","Health","HMOs",81.7307692307692,18.2692307692308,"#00009EAF","#00009EAF",31200
"25149200","GC OPERATING COMPANY LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5500
"25153458","PARAMOUNT FARMING COMPANY LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11200
"25154168","ALECTO HEALTHCARE SERVICES LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3000
"25154180","CALIFORNIA PHYSICAL THERAPY AKA CAL-PT","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",750
"25160163","INLAND GROUP INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",7450
"2516301","ADT LLC DBA ADT SECURITY SERVICES","Business Services","General Business","Security services",100,0,"#0000FFAF","#0000FFAF",6000
"251863","HUMBOLDT COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",220000
"252646","WOMEN IN POWER","Women's Issues","Ideology/Single Issue","Women's issues",100,0,"#0000FFAF","#0000FFAF",25200
"2538","SYCUAN BAND OF THE KUMEYAAY NATION","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",76.4900662251656,23.5099337748344,"#000085AF","#000085AF",60400
"2542","SYNGENTA","Agricultural Services & Products","Agriculture","Agricultural chemicals (fertilizers & pesticides)",80,20,"#000099AF","#000099AF",5000
"25485","WOLK FOR SENATE 2012","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",3000
"255","ASSOCIATED GENERAL CONTRACTORS OF CALIFORNIA","General Contractors","Construction","Builders associations",67.4901740595171,32.5098259404829,"#000057AF","#000057AF",89050
"25565","CALIFORNIA CHARTER SCHOOLS ASSOCIATION","Public Education Policy","Ideology/Single Issue","School Choice Advocates",87.783595113438,12.216404886562,"#0000BDAF","#0000BDAF",57300
"25568","HILEX POLY CO","Chemical & Related Manufacturing","General Business","Plastics & rubber processing and products",77.7777777777778,22.2222222222222,"#00008AAF","#00008AAF",9000
"2566","INTERNATIONAL BROTHERHOOD OF TEAMSTERS / IBT","Transportation Unions","Labor","Teamsters unions",93.4477379095164,6.55226209048362,"#0000DBAF","#0000DBAF",128200
"256762","FWEDA SERVICES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5000
"2568","TELACU INDUSTRIES","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",100,0,"#0000FFAF","#0000FFAF",10900
"257","ASTRAZENECA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",89.2008639308855,10.7991360691145,"#0000C7AF","#0000C7AF",46300
"25719","CALIFORNIA ASSOCIATION OF DENTAL PLANS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",100,0,"#0000FFAF","#0000FFAF",4000
"2572","TENET HEALTHCARE","Hospitals & Nursing Homes","Health","Hospitals",81.4432989690722,18.5567010309278,"#00009EAF","#00009EAF",48500
"258","ASURION CORP","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",100,0,"#0000FFAF","#0000FFAF",3000
"25843","EDWARD P HERNANDEZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",15600
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",76.1395566210915,23.8604433789085,"#000085AF","#000085AF",192787.7
"2612","TIME WARNER CABLE","Telecom Services & Equipment","Communications & Electronics","Telecommunications",81.3008130081301,18.6991869918699,"#00009EAF","#00009EAF",86100
"2617","TMG PARTNERS","Real Estate","Finance, Insurance & Real Estate","Real estate agents & managers",100,0,"#0000FFAF","#0000FFAF",15100
"26172019","WARNER BROS ENTERTAINMENT INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",26600
"26262","BOB WIECKOWSKI CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",17800
"262896","DAKOTA COMMUNICATIONS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2000
"26355171","ELECTRICAL WORKERS LOCAL 11","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",47200
"2636","TRAVELERS COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",77.1428571428572,22.8571428571429,"#00008AAF","#00008AAF",17500
"26397345","FORTY NINERS FOOTBALL COMPANY LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",7000
"26399305","THE GARDENS CASINO","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",16800
"26400499","COMMUNITY 1ST BANK","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2805.12
"26401929","YELLOW CHECKER CAB CO","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",17200
"264058","NATIONAL PEACE OFFICERS & FIRE FIGHTERS BENEFIT ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",26.3157894736842,73.6842105263158,"#7A0000AF","#7A0000AF",11400
"264271","SCHOOLSFIRST FEDERAL CREDIT UNION","Credit Unions","Finance, Insurance & Real Estate","Credit unions",100,0,"#0000FFAF","#0000FFAF",2000
"26453","DAS WILLIAMS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",11700
"26539633","SAN PABLO LYTTON CASINO","Gambling & Casinos","General Business","Indian gaming",21.0031347962382,78.9968652037618,"#940000AF","#940000AF",31900
"26717","COTCHETT, JOSEPH W","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",13400
"2675","UNION PACIFIC RAILROAD","Railroads","Energy & Natural Resources","Railroads",79.020979020979,20.979020979021,"#000094AF","#000094AF",42900
"2676","UNIONBANCAL CORP","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",100,0,"#0000FFAF","#0000FFAF",2000
"2678","UNITE HERE! INTERNATIONAL UNION","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",10200
"26788896","GRANT THORNTON LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5000
"2679","UNITED AIRLINES","Air Transport","Transportation","Airlines",100,0,"#0000FFAF","#0000FFAF",19800
"268386","RICK ENGINEERING CO","Construction Services","Construction","Engineering, architecture & construction management services",100,0,"#0000FFAF","#0000FFAF",1425
"2692","UNITED HEALTHCARE SERVICES","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",100,0,"#0000FFAF","#0000FFAF",5000
"2695","ALTRIA","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",59.4202898550725,40.5797101449275,"#00002EAF","#00002EAF",20700
"26989","HOLLY J MITCHELL CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",41100
"270106","HONOR","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11500
"2710","UPS","Air Transport","Transportation","Express delivery services",56.7084078711986,43.2915921288014,"#00001FAF","#00001FAF",55900
"2722","USAA","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",79.0220820189274,20.9779179810726,"#000094AF","#000094AF",63400
"2723","UTILITY WORKERS UNION OF AMERICA / UWUA","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2000
"2725","VALERO ENERGY","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",60.8695652173913,39.1304347826087,"#000033AF","#000033AF",23000
"2741","VERIZON COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",81.5307820299501,18.4692179700499,"#00009EAF","#00009EAF",60100
"2751","VIEJAS BAND OF KUMEYAAY INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",69.9040767386091,30.0959232613909,"#000061AF","#000061AF",83400
"2755","VISA INC","Finance & Credit Companies","Finance, Insurance & Real Estate","Credit agencies & finance companies",89.0625,10.9375,"#0000C7AF","#0000C7AF",32000
"27630051","WINE INSTITUTE OF CALIFORNIA","Uncoded","Uncoded","Uncoded",46.659554607281,53.340445392719,"#140000AF","#140000AF",7499
"27685298","CALIFORNIA INFILL BUILDERS FEDERATION","General Contractors","Construction","Builders associations",100,0,"#0000FFAF","#0000FFAF",10800
"27703290","LARGE SCALE SOLAR ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",22200
"27704228","COMERICA INCORPORATED","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"27704851","OWENS-ILLINOIS INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3500
"2772","WAL-MART","Retail Sales","General Business","Department, variety & convenience stores",52.1739130434783,47.8260869565217,"#00000AAF","#00000AAF",46000
"2774","WALGREEN CO","Retail Sales","General Business","Drug stores",83.160621761658,16.839378238342,"#0000A8AF","#0000A8AF",77200
"2779","WALT DISNEY","TV & Movie Production/Distribution","Communications & Electronics","Broadcasting & motion pictures",65.482761508451,34.517238491549,"#00004DAF","#00004DAF",34628.9
"278389","LOS ANGELES COUNTY DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",3935.71
"279084","MEDNAX SERVICES","Health Professionals","Health","Physicians",100,0,"#0000FFAF","#0000FFAF",7100
"27918652","ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS STATE","Uncoded","Uncoded","Uncoded",75,25,"#00007FAF","#00007FAF",4000
"27918680","CALIFORNIA ASSOCIATION OF HEALTH PLANS","Uncoded","Uncoded","Uncoded",60.6113362542839,39.3886637457161,"#000033AF","#000033AF",15508.65
"27919836","CARGO PAC CALIFORNIA TRUCKING ASSOCIATION","Uncoded","Uncoded","Uncoded",64.1025641025641,35.8974358974359,"#000047AF","#000047AF",23400
"27929103","CAPPS-INDEPENDENT COALITION OF EDUCATORS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2500
"2818","WELLS FARGO","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",90.9090909090909,9.09090909090909,"#0000CCAF","#0000CCAF",44000
"28218456","WASTE RESOURCES OF GARDENA, INC.","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",10900
"28220357","CA PAWNBROKERS ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3000
"28337","TED GAINES CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",22500
"2834","WESTERN GROWERS ASSOCIATION","Crop Production & Basic Processing","Agriculture","Farmers, in general",100,0,"#0000FFAF","#0000FFAF",19200
"2838","WESTERN UNITED DAIRYMENS ASSOCIATION","Dairy","Agriculture","Dairy farmers & wholesale and retail milk, cheese and ice cream dealers",79.8850574712644,20.1149425287356,"#000094AF","#000094AF",17400
"28995989","SANTA CLARA & SAN BENITO COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2600
"29026322","CORDOBA CORPORATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6200
"290457","DISTRICT COUNCIL OF IRONWORKERS OF THE STATE OF CALIFORNIA & VICINITY","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",16100
"29115120","YUM! BRANDS INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3317.91
"2912","YAHOO! INC","Computer Equipment & Services","Communications & Electronics","Online computer services",90,10,"#0000CCAF","#0000CCAF",10000
"29214751","EMPLOYERS EIG SERVICES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4000
"2923","ZENITH INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",81.5384615384615,18.4615384615385,"#00009EAF","#00009EAF",45500
"29261728","MOTION PICTURE ASSOCIATION OF AMERICA CALIFORNIA","Uncoded","Uncoded","Uncoded",97.3684210526316,2.63157894736842,"#0000F0AF","#0000F0AF",9500
"2937","CALIFORNIA ATTORNEYS ADMINISTRATIVE LAW JUDGES & HEARING OFFICERS IN STATE EMPLOYMENT","Public Sector Unions","Labor","State & local government employee unions",95.3632148377125,4.63678516228748,"#0000E5AF","#0000E5AF",32350
"2938","AETNA","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",70.5882352941177,29.4117647058824,"#000066AF","#000066AF",22100
"2941","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",210400
"29536","OSTEOPATHIC PHYSICIANS & SURGEONS OF CALIFORNIA","Health Professionals","Health","Physicians",100,0,"#0000FFAF","#0000FFAF",2685.28
"298","BANK OF AMERICA","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",100,0,"#0000FFAF","#0000FFAF",15859.62
"299019","RECOLOGY INC","Uncoded","Uncoded","Uncoded",95.4128440366973,4.58715596330275,"#0000E5AF","#0000E5AF",32700
"301810","SUNRUN INC","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",7600
"30347","BRIDGEPOINT EDUCATION","Education","Government Agencies/Education/Other","Education",89.3048128342246,10.6951871657754,"#0000C7AF","#0000C7AF",37400
"30417","CALIFORNIA ROOFPAC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",8900
"3053","AKIN GUMP STRASS HAUER & FELD","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",3500
"306952","CALIFORNIA ELECTRICAL CONTRACTORS","Special Trade Contractors","Construction","Electrical contractors",73.6842105263158,26.3157894736842,"#000075AF","#000075AF",9500
"308076","CALIFORNIA HEALTHCARE INSTITUTE","Pharmaceuticals & Health Products","Health","Biotech products & research",100,0,"#0000FFAF","#0000FFAF",15322.72
"3106","CALIFORNIA APARTMENT ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",75.6463719766472,24.3536280233528,"#00007FAF","#00007FAF",119900
"3122","CALIFORNIA ASSOCIATION OF MARRIAGE & FAMILY THERAPISTS","Welfare/Social Work","Government Agencies/Education/Other","Welfare & social work",61.2903225806452,38.7096774193548,"#000038AF","#000038AF",15500
"3125","ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",75.3635498371715,24.6364501628285,"#00007FAF","#00007FAF",57029.32
"3127","ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS","Education","Government Agencies/Education/Other","Public school teachers, administrators & officials",88.6211512717537,11.3788487282463,"#0000C2AF","#0000C2AF",74700
"3140","AUBURN MANOR HOLDING CORP","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",82.4561403508772,17.5438596491228,"#0000A3AF","#0000A3AF",5700
"318158","MCCARTHY RANCH","Food & Beverage","General Business","Restaurants & drinking establishments",100,0,"#0000FFAF","#0000FFAF",1900
"31870","MACPHERSON OIL CO","Oil & Gas","Energy & Natural Resources","Oil & gas",100,0,"#0000FFAF","#0000FFAF",4000
"32018160","ASSOCIATED BUILDERS & CONTRACTORS OF SOUTHERN CALIFORNIA","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",3700
"32021489","PLUMBERS & STEAMFITTERS LOCAL 398","Uncoded","Uncoded","Uncoded",60,40,"#000033AF","#000033AF",1250
"320353","GOLDEN BEAR INSURANCE CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",7500
"32077","MORIARITY & ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",0,100,"#FF0000AF","#FF0000AF",1000
"32114617","CALIFORNIA GRAPE & TREE FRUIT LEAGUE FRUITPAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2250
"321951","CALIFORNIA REFUSE RECYCLING COUNCIL NORTH","Waste Management","Energy & Natural Resources","Waste management",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",7000
"32213771","NORTHERN CALIFORNIA WATER ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",7000
"32215251","CALIFORNIA CONTRACT CITIES ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"322343","RENEE HATCHWELL CO","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",579.73
"32248843","LUCKY CHANCES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4500
"32301","CALIFORNIA SOLAR ENERGY INDUSTRIES ASSOCIATION","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",6500
"3231","BICYCLE CASINO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",100,0,"#0000FFAF","#0000FFAF",9199.7
"32312","CALIFORNIA PAWNBROKERS ASSOCIATION","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",72.3837209302326,27.6162790697674,"#000070AF","#000070AF",68800
"324758","FRESNO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",118000
"32495","EMD SERONO INC","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",2500
"3250","BP NORTH AMERICA","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",75,25,"#00007FAF","#00007FAF",4000
"3264","BRISTOL-MYERS SQUIBB","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",85,15,"#0000B3AF","#0000B3AF",10000
"32651","SOLARCITY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",97.6947944770964,2.3052055229036,"#0000F0AF","#0000F0AF",43380.08
"3267","CALIFORNIA BUILDING INDUSTRY ASSOCIATION","Home Builders","Construction","Residential construction",65.8719052037626,34.1280947962374,"#00004DAF","#00004DAF",78381.17
"32719587","ENGINEERING CONTRACTORS ASSOCIATION","Uncoded","Uncoded","Uncoded",46.1538461538462,53.8461538461538,"#140000AF","#140000AF",6500
"32722641","CASEY GERRY SCHENK FRANCAVILLA BLATT & PENFIELD LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",7600
"32747324","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",34800
"3275","CALIFORNIA CABLE & TELECOMMUNICATIONS ASSOCIATION","Telecom Services & Equipment","Communications & Electronics","Telecommunications",74.0382890969309,25.9617109030691,"#00007AAF","#00007AAF",83584.63
"32772977","CALIFORNIA HOTEL & LODGING ASSOCIATION","Uncoded","Uncoded","Uncoded",88.4615384615385,11.5384615384615,"#0000C2AF","#0000C2AF",13000
"32773","CALIFORNIA AIDS PAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4500
"3278","CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",8155.92
"3279","CALIFORNIA ASSOCIATION OF HEALTH UNDERWRITERS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",58.2938388625592,41.7061611374408,"#000029AF","#000029AF",42200
"328","BAXTER HEALTHCARE","Pharmaceuticals & Health Products","Health","Medical supplies manufacturing & sales",77.7777777777778,22.2222222222222,"#00008AAF","#00008AAF",4500
"3280","CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN","Public Sector Unions","Labor","Police & fire fighters unions and associations",96.3150621833257,3.68493781667434,"#0000EBAF","#0000EBAF",108550
"3281","CALIFORNIA ASSOCIATION OF PROFESSIONAL SCIENTISTS","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",15500
"32816","CALIFORNIA PODIATRIC ASSOCIATION","Health Professionals","Health","Other physician specialists",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",10500
"3282","CALIFORNIA ASSOCIATION OF PSYCHIATRIC TECHNICIANS","Health Professionals","Health","Psychiatrists & psychologists",91.5865384615385,8.41346153846154,"#0000D1AF","#0000D1AF",41600
"3283","CALIFORNIA BEER & BEVERAGE DISTRIBUTORS","Beer, Wine & Liquor","General Business","Liquor wholesalers",85.6837606837607,14.3162393162393,"#0000B3AF","#0000B3AF",46800
"3285","CALIFORNIA COMMERCE CLUB","Gambling & Casinos","General Business","Casinos, racetracks & gambling",68.6567164179104,31.3432835820896,"#00005CAF","#00005CAF",13400
"3286","CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",78.9227166276347,21.0772833723653,"#00008FAF","#00008FAF",106750
"3287","CALIFORNIA CREDIT UNION LEAGUE","Credit Unions","Finance, Insurance & Real Estate","Credit unions",69.3780227991511,30.6219772008489,"#000061AF","#000061AF",78048.52
"32872068","EXCEL PROPERTY MANAGEMENT SERVICES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6200
"3288","CALIFORNIA FACULTY ASSOCIATION","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",191988.61
"3289","CALIFORNIA FORESTRY ASSOCIATION","Forestry & Forest Products","Agriculture","Timber companies, sawmills, & others engaged in cutting down trees",83.0510274577491,16.9489725422509,"#0000A8AF","#0000A8AF",17890.76
"32890376","AFSCME LOCAL 685","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",3500
"32901","SIMS METAL MANAGEMENT","Uncoded","Uncoded","Uncoded",94.2528735632184,5.74712643678161,"#0000E0AF","#0000E0AF",8700
"3291","CALIFORNIA GROCERS ASSOCIATION","Food Processing & Sales","Agriculture","Food stores",79.7687861271676,20.2312138728324,"#000094AF","#000094AF",17300
"3294","CALIFORNIA MANUFACTURERS & TECHNOLOGY ASSOCIATION","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",73.0769230769231,26.9230769230769,"#000075AF","#000075AF",26000
"3295","CALIFORNIA NURSES ASSOCIATION / NATIONAL NURSES ORGANIZING CMTE","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",207000
"3296","CALIFORNIA REFUSE RECYCLING COUNCIL","Waste Management","Energy & Natural Resources","Waste management",82.9059829059829,17.0940170940171,"#0000A3AF","#0000A3AF",29250
"3298","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION / CSEA","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",163100
"3299","CALIFORNIA SOCIETY OF CPAS","Accountants","Finance, Insurance & Real Estate","Accountants",54.5945945945946,45.4054054054054,"#000014AF","#000014AF",18500
"33","ADVANCE AMERICA CASH ADVANCE CENTERS","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",88.4861603647584,11.5138396352416,"#0000C2AF","#0000C2AF",26055.6
"331","BAYER AG","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",7000
"3332535","PHILLIPS 66","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",55.4817275747508,44.5182724252492,"#00001AAF","#00001AAF",30100
"33354936","CALIFORNIA STATE FIRE FIGHTERS ASSOCIATION","Uncoded","Uncoded","Uncoded",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",3000
"33420","CALIFORNIA WATER SERVICE CO","Water Utilities","Energy & Natural Resources","Water utilities",94.1176470588235,5.88235294117647,"#0000E0AF","#0000E0AF",8500
"33422","NORTHERN CALIFORNIA LONGSHORE & WAREHOUSE DISTRICT COUNCIL","Transportation Unions","Labor","Merchant marine & longshoremen unions",100,0,"#0000FFAF","#0000FFAF",1850
"334905","SAN LUIS OBISPO COUNTY REPUBLICAN CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",180700
"33668","EDWARD R ORTEGA A LAW CORPORATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",750
"33694","GARAVENTA ENTERPRISES/SEG TRUCKING","Trucking","Transportation","Trucking companies & services",100,0,"#0000FFAF","#0000FFAF",10400
"33781","STATE COALITION OF PROBATION ORGANIZATIONS","Civil Servants/Public Officials","Government Agencies/Education/Other","Courts & justice system",100,0,"#0000FFAF","#0000FFAF",7000
"33783","TEAMSTERS LOCAL 315","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",2500
"3406","CONTINENTAL CASUALTY DBA CNA INSURANCE CORP","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",91.6666666666667,8.33333333333333,"#0000D1AF","#0000D1AF",12000
"3412","COCA-COLA","Food & Beverage","General Business","Beverages (non-alcoholic)",90.5063291139241,9.49367088607595,"#0000CCAF","#0000CCAF",15800
"34341","PACIFIC COMPENSATION INSURANCE CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",100,0,"#0000FFAF","#0000FFAF",2000
"3443","AMERICAN COUNCIL OF ENGINEERING COMPANIES OF CALIFORNIA","Construction Services","Construction","Engineering, architecture & construction management services",70.0680272108844,29.9319727891156,"#000066AF","#000066AF",36750
"3446","CONSUMER ATTORNEYS ASSOCIATION OF LOS ANGELES","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",18600
"3447","CONSUMER ATTORNEYS OF CALIFORNIA","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",111712.86
"3462","DEL MAR THOROUGHBRED CLUB","Gambling & Casinos","General Business","Casinos, racetracks & gambling",88.0952380952381,11.9047619047619,"#0000C2AF","#0000C2AF",21000
"34620","QUADRIC GROUP INC","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",3000
"34677","TEAMSTERS LOCAL 853","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",2450
"3468","CALIFORNIA DENTAL ASSOCIATION","Health Professionals","Health","Dentists",85.4345165238678,14.5654834761322,"#0000B3AF","#0000B3AF",163400
"348375","BLOOM ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",16950
"3488","E & J GALLO WINERY","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",100,0,"#0000FFAF","#0000FFAF",27500
"35141","AFSCME LOCAL 2428","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",3000
